"time{s}","ControlVolume1\C\p.T{K}","ControlVolume2\C\p.T{K}"
57.5199999999973,329.050387443859,329.172469071122
57.5299999999973,329.050957533832,329.172965898795
57.5399999999973,329.051527281576,329.173462428153
57.5499999999973,329.052096687297,329.173958659376
57.5599999999973,329.052665751201,329.174454592643
57.5699999999973,329.053234473492,329.174950228133
57.5799999999973,329.053802854376,329.175445566024
57.5899999999973,329.054370894057,329.175940606497
57.5999999999973,329.054938592741,329.176435349728
57.6099999999973,329.055505950631,329.176929795897
57.6199999999973,329.056072967932,329.177423945182
57.6299999999973,329.05663964485,329.177917797762
57.6399999999973,329.057205981587,329.178411353815
57.6499999999973,329.057771978349,329.178904613518
57.6599999999973,329.058337635339,329.179397577051
57.6699999999973,329.058902952761,329.17989024459
57.6799999999973,329.05946793082,329.180382616313
57.6899999999973,329.060032569718,329.180874692399
57.6999999999973,329.060596869659,329.181366473025
57.7099999999973,329.061160830847,329.181857958368
57.7199999999973,329.061724453485,329.182349148606
57.7299999999973,329.062287737776,329.182840043916
57.7399999999973,329.062850683924,329.183330644475
57.7499999999973,329.063413292131,329.18382095046
57.7599999999972,329.0639755626,329.184310962048
57.7699999999972,329.064537495533,329.184800679417
57.7799999999972,329.065099091134,329.185290102741
57.7899999999972,329.065660349605,329.1857792322
57.7999999999972,329.066221271148,329.186268067968
57.8099999999972,329.066781855965,329.186756610222
57.8199999999972,329.067342104259,329.187244859139
57.8299999999972,329.067902016231,329.187732814895
57.8399999999972,329.068461592083,329.188220477665
57.8499999999972,329.069020832017,329.188707847626
57.8599999999972,329.069579736235,329.189194924954
57.8699999999972,329.070138304939,329.189681709825
57.8799999999972,329.070696538328,329.190168202414
57.8899999999972,329.071254436606,329.190654402896
57.8999999999972,329.071811999972,329.191140311448
57.9099999999972,329.072369228628,329.191625928244
57.9199999999972,329.072926122775,329.19211125346
57.9299999999972,329.073482682614,329.192596287271
57.9399999999972,329.074038908344,329.193081029851
57.9499999999972,329.074594800168,329.193565481377
57.9599999999972,329.075150358284,329.194049642023
57.9699999999972,329.075705582894,329.194533511963
57.9799999999972,329.076260474198,329.195017091372
57.9899999999972,329.076815032395,329.195500380424
57.9999999999972,329.077369257685,329.195983379295
58.0099999999972,329.077923150269,329.196466088158
58.0199999999972,329.078476710346,329.196948507187
58.0299999999972,329.079029938116,329.197430636557
58.0399999999972,329.079582833777,329.197912476442
58.0499999999972,329.080135397531,329.198394027015
58.0599999999972,329.080687629574,329.19887528845
58.0699999999972,329.081239530107,329.199356260921
58.0799999999972,329.081791099329,329.199836944602
58.0899999999972,329.082342337439,329.200317339665
58.0999999999972,329.082893244634,329.200797446285
58.1099999999972,329.083443821115,329.201277264635
58.1199999999972,329.083994067079,329.201756794887
58.1299999999972,329.084543982724,329.202236037215
58.1399999999972,329.08509356825,329.202714991791
58.1499999999972,329.085642823853,329.203193658789
58.1599999999972,329.086191749733,329.203672038382
58.1699999999972,329.086740346087,329.204150130741
58.1799999999972,329.087288613112,329.20462793604
58.1899999999972,329.087836551007,329.20510545445
58.1999999999972,329.088384159969,329.205582686145
58.2099999999972,329.088931440195,329.206059631296
58.2199999999972,329.089478391883,329.206536290076
58.2299999999972,329.09002501523,329.207012662656
58.2399999999972,329.090571310433,329.207488749209
58.2499999999972,329.091117277689,329.207964549906
58.2599999999971,329.091662917195,329.208440064919
58.2699999999971,329.092208229147,329.208915294419
58.2799999999971,329.092753213742,329.209390238578
58.2899999999971,329.093297871177,329.209864897568
58.2999999999971,329.093842201647,329.210339271559
58.3099999999971,329.09438620535,329.210813360724
58.3199999999971,329.094929882481,329.211287165232
58.3299999999971,329.095473233236,329.211760685255
58.3399999999971,329.096016257811,329.212233920964
58.3499999999971,329.096558956403,329.21270687253
58.3599999999971,329.097101329206,329.213179540123
58.3699999999971,329.097643376416,329.213651923914
58.3799999999971,329.098185098228,329.214124024073
58.3899999999971,329.098726494839,329.21459584077
58.3999999999971,329.099267566443,329.215067374177
58.4099999999971,329.099808313234,329.215538624463
58.4199999999971,329.100348735409,329.216009591797
58.4299999999971,329.100888833161,329.216480276351
58.4399999999971,329.101428606687,329.216950678294
58.4499999999971,329.101968056179,329.217420797795
58.4599999999971,329.102507181833,329.217890635025
58.4699999999971,329.103045983843,329.218360190153
58.4799999999971,329.103584462404,329.218829463348
58.4899999999971,329.104122617709,329.219298454779
58.4999999999971,329.104660449952,329.219767164616
58.5099999999971,329.105197959328,329.220235593029
58.5199999999971,329.10573514603,329.220703740185
58.5299999999971,329.106272010252,329.221171606255
58.5399999999971,329.106808552187,329.221639191406
58.5499999999971,329.107344772029,329.222106495808
58.5599999999971,329.107880669971,329.222573519629
58.5699999999971,329.108416246207,329.223040263038
58.5799999999971,329.108951500929,329.223506726203
58.5899999999971,329.10948643433,329.223972909292
58.5999999999971,329.110021046604,329.224438812474
58.6099999999971,329.110555337943,329.224904435916
58.6199999999971,329.111089308539,329.225369779788
58.6299999999971,329.111622958585,329.225834844256
58.6399999999971,329.112156288274,329.226299629489
58.6499999999971,329.112689297798,329.226764135654
58.6599999999971,329.113221987349,329.227228362919
58.6699999999971,329.113754357119,329.227692311452
58.6799999999971,329.1142864073,329.228155981419
58.6899999999971,329.114818138083,329.228619372988
58.6999999999971,329.115349549661,329.229082486327
58.7099999999971,329.115880642226,329.229545321602
58.7199999999971,329.116411415967,329.23000787898
58.7299999999971,329.116941871078,329.230470158629
58.7399999999971,329.117472007749,329.230932160716
58.7499999999971,329.118001826171,329.231393885406
58.759999999997,329.118531326535,329.231855332866
58.769999999997,329.119060509033,329.232316503264
58.779999999997,329.119589373855,329.232777396765
58.789999999997,329.120117921191,329.233238013536
58.799999999997,329.120646151233,329.233698353743
58.809999999997,329.12117406417,329.234158417551
58.819999999997,329.121701660193,329.234618205128
58.829999999997,329.122228939492,329.235077716639
58.839999999997,329.122755902258,329.23553695225
58.849999999997,329.12328254868,329.235995912126
58.859999999997,329.123808878949,329.236454596434
58.869999999997,329.124334893253,329.236913005338
58.879999999997,329.124860591783,329.237371139004
58.889999999997,329.125385974727,329.237828997597
58.899999999997,329.125911042277,329.238286581283
58.909999999997,329.12643579462,329.238743890227
58.919999999997,329.126960231946,329.239200924593
58.929999999997,329.127484354445,329.239657684548
58.939999999997,329.128008162304,329.240114170254
58.949999999997,329.128531655713,329.240570381878
58.959999999997,329.129054834861,329.241026319583
58.969999999997,329.129577699936,329.241481983535
58.979999999997,329.130100251128,329.241937373897
58.989999999997,329.130622488623,329.242392490835
58.999999999997,329.13114441261,329.242847334512
59.009999999997,329.131666023279,329.243301905092
59.019999999997,329.132187320816,329.24375620274
59.029999999997,329.132708305409,329.244210227619
59.039999999997,329.133228977248,329.244663979893
59.049999999997,329.133749336518,329.245117459726
59.059999999997,329.134269383408,329.245570667281
59.069999999997,329.134789118106,329.246023602723
59.079999999997,329.135308540798,329.246476266214
59.089999999997,329.135827651672,329.246928657918
59.099999999997,329.136346450915,329.247380777998
59.109999999997,329.136864938714,329.247832626617
59.119999999997,329.137383115257,329.248284203939
59.129999999997,329.137900980729,329.248735510125
59.139999999997,329.138418535318,329.24918654534
59.149999999997,329.138935779211,329.249637309746
59.159999999997,329.139452712592,329.250087803505
59.169999999997,329.139969335651,329.25053802678
59.179999999997,329.140485648571,329.250987979733
59.189999999997,329.14100165154,329.251437662527
59.199999999997,329.141517344743,329.251887075325
59.209999999997,329.142032728367,329.252336218287
59.219999999997,329.142547802597,329.252785091577
59.229999999997,329.143062567619,329.253233695356
59.239999999997,329.143577023619,329.253682029786
59.249999999997,329.144091170782,329.25413009503
59.259999999997,329.144605009293,329.254577891247
59.2699999999969,329.145118539338,329.255025418601
59.2799999999969,329.145631761101,329.255472677253
59.2899999999969,329.146144674769,329.255919667363
59.2999999999969,329.146657280525,329.256366389094
59.3099999999969,329.147169578555,329.256812842606
59.3199999999969,329.147681569043,329.257259028061
59.3299999999969,329.148193252174,329.25770494562
59.3399999999969,329.148704628133,329.258150595443
59.3499999999969,329.149215697103,329.258595977691
59.3599999999969,329.149726459269,329.259041092525
59.3699999999969,329.150236914816,329.259485940106
59.3799999999969,329.150747063927,329.259930520594
59.3899999999969,329.151256906785,329.260374834149
59.3999999999969,329.151766443576,329.260818880933
59.4099999999969,329.152275674483,329.261262661104
59.4199999999969,329.152784599688,329.261706174823
59.4299999999969,329.153293219377,329.262149422251
59.4399999999969,329.153801533731,329.262592403547
59.4499999999969,329.154309542935,329.263035118871
59.4599999999969,329.154817247172,329.263477568383
59.4699999999969,329.155324646624,329.263919752242
59.4799999999969,329.155831741475,329.264361670608
59.4899999999969,329.156338531907,329.26480332364
59.4999999999969,329.156845018103,329.265244711498
59.5099999999969,329.157351200246,329.265685834341
59.5199999999969,329.157857078518,329.266126692328
59.5299999999969,329.158362653102,329.266567285619
59.5399999999969,329.15886792418,329.267007614371
59.5499999999969,329.159372891934,329.267447678745
59.5599999999969,329.159877556545,329.267887478898
59.5699999999969,329.160381918197,329.268327014991
59.5799999999969,329.160885977071,329.26876628718
59.5899999999969,329.161389733349,329.269205295625
59.5999999999969,329.161893187211,329.269644040484
59.6099999999969,329.162396338841,329.270082521915
59.6199999999969,329.162899188419,329.270520740077
59.6299999999969,329.163401736126,329.270958695128
59.6399999999969,329.163903982144,329.271396387225
59.6499999999969,329.164405926654,329.271833816527
59.6599999999969,329.164907569836,329.272270983191
59.6699999999969,329.165408911872,329.272707887376
59.6799999999969,329.165909952943,329.273144529238
59.6899999999969,329.166410693228,329.273580908936
59.6999999999969,329.166911132909,329.274017026627
59.7099999999969,329.167411272166,329.274452882468
59.7199999999969,329.16791111118,329.274888476616
59.7299999999969,329.16841065013,329.275323809229
59.7399999999969,329.168909889196,329.275758880464
59.7499999999969,329.16940882856,329.276193690477
59.7599999999969,329.169907468399,329.276628239426
59.7699999999968,329.170405808895,329.277062527467
59.7799999999968,329.170903850227,329.277496554758
59.7899999999968,329.171401592575,329.277930321454
59.7999999999968,329.171899036118,329.278363827712
59.8099999999968,329.172396181035,329.278797073688
59.8199999999968,329.172893027505,329.27923005954
59.8299999999968,329.173389575709,329.279662785423
59.8399999999968,329.173885825824,329.280095251493
59.8499999999968,329.17438177803,329.280527457906
59.8599999999968,329.174877432505,329.280959404818
59.8699999999968,329.175372789429,329.281391092386
59.8799999999968,329.175867848979,329.281822520764
59.8899999999968,329.176362611335,329.282253690109
59.8999999999968,329.176857076675,329.282684600576
59.9099999999968,329.177351245176,329.283115252321
59.9199999999968,329.177845117018,329.283545645499
59.9299999999968,329.178338692378,329.283975780264
59.9399999999968,329.178831971434,329.284405656773
59.9499999999968,329.179324954364,329.284835275181
59.9599999999968,329.179817641346,329.285264635642
59.9699999999968,329.180310032557,329.285693738312
59.9799999999968,329.180802128175,329.286122583345
59.9899999999968,329.181293928378,329.286551170896
59.9999999999968,329.181785433342,329.286979501119
60.0099999999968,329.182276643246,329.28740757417
60.0199999999968,329.182767558265,329.287835390202
60.0299999999968,329.183258178577,329.288262949371
60.0399999999968,329.183748504359,329.288690251829
60.0499999999968,329.184238535788,329.289117297732
60.0599999999968,329.18472827304,329.289544087234
60.0699999999968,329.185217716293,329.289970620488
60.0799999999968,329.185706865721,329.290396897648
60.0899999999968,329.186195721503,329.290822918869
60.0999999999968,329.186684283813,329.291248684303
60.1099999999968,329.187172552829,329.291674194105
60.1199999999968,329.187660528726,329.292099448428
60.1299999999968,329.18814821168,329.292524447426
60.1399999999968,329.188635601867,329.292949191251
60.1499999999968,329.189122699463,329.293373680057
60.1599999999968,329.189609504643,329.293797913998
60.1699999999968,329.190096017583,329.294221893226
60.1799999999968,329.190582238459,329.294645617894
60.1899999999968,329.191068167445,329.295069088155
60.1999999999968,329.191553804717,329.295492304162
60.2099999999968,329.19203915045,329.295915266068
60.2199999999968,329.192524204818,329.296337974025
60.2299999999968,329.193008967998,329.296760428186
60.2399999999968,329.193493440163,329.297182628702
60.2499999999968,329.193977621489,329.297604575728
60.2599999999968,329.194461512149,329.298026269414
60.2699999999967,329.194945112318,329.298447709913
60.2799999999967,329.195428422172,329.298868897377
60.2899999999967,329.195911441883,329.299289831957
60.2999999999967,329.196394171626,329.299710513807
60.3099999999967,329.196876611575,329.300130943077
60.3199999999967,329.197358761905,329.300551119919
60.3299999999967,329.197840622788,329.300971044485
60.3399999999967,329.198322194399,329.301390716927
60.3499999999967,329.198803476912,329.301810137395
60.3599999999967,329.199284470499,329.302229306041
60.3699999999967,329.199765175335,329.302648223016
60.3799999999967,329.200245591592,329.303066888472
60.3899999999967,329.200725719443,329.30348530256
60.3999999999967,329.201205559063,329.30390346543
60.4099999999967,329.201685110624,329.304321377233
60.4199999999967,329.202164374298,329.30473903812
60.4299999999967,329.20264335026,329.305156448243
60.4399999999967,329.20312203868,329.30557360775
60.4499999999967,329.203600439732,329.305990516794
60.4599999999967,329.204078553589,329.306407175523
60.4699999999967,329.204556380423,329.30682358409
60.4799999999967,329.205033920405,329.307239742643
60.4899999999967,329.205511173709,329.307655651334
60.4999999999967,329.205988140506,329.308071310311
60.5099999999967,329.206464820969,329.308486719725
60.5199999999967,329.206941215269,329.308901879727
60.5299999999967,329.207417323577,329.309316790465
60.5399999999967,329.207893146067,329.30973145209
60.5499999999967,329.208368682908,329.31014586475
60.5599999999967,329.208843934273,329.310560028596
60.5699999999967,329.209318900334,329.310973943777
60.5799999999967,329.20979358126,329.311387610443
60.5899999999967,329.210267977224,329.311801028742
60.5999999999967,329.210742088396,329.312214198823
60.6099999999967,329.211215914948,329.312627120837
60.6199999999967,329.211689457049,329.313039794931
60.6299999999967,329.212162714872,329.313452221255
60.6399999999967,329.212635688587,329.313864399957
60.6499999999967,329.213108378363,329.314276331186
60.6599999999967,329.213580784372,329.314688015091
60.6699999999967,329.214052906785,329.315099451821
60.6799999999967,329.21452474577,329.315510641523
60.6899999999967,329.214996301498,329.315921584346
60.6999999999967,329.21546757414,329.316332280439
60.7099999999967,329.215938563865,329.316742729949
60.7199999999967,329.216409270843,329.317152933024
60.7299999999967,329.216879695244,329.317562889814
60.7399999999967,329.217349837237,329.317972600464
60.7499999999967,329.217819696992,329.318382065125
60.7599999999967,329.218289274678,329.318791283942
60.7699999999966,329.218758570465,329.319200257064
60.7799999999966,329.219227584522,329.319608984638
60.7899999999966,329.219696317018,329.320017466812
60.7999999999966,329.220164768122,329.320425703732
60.8099999999966,329.220632938002,329.320833695548
60.8199999999966,329.221100826828,329.321241442404
60.8299999999966,329.221568434769,329.32164894445
60.8399999999966,329.222035761992,329.322056201831
60.8499999999966,329.222502808667,329.322463214695
60.8599999999966,329.222969574962,329.322869983188
60.8699999999966,329.223436061045,329.323276507458
60.8799999999966,329.223902267084,329.32368278765
60.8899999999966,329.224368193248,329.324088823912
60.8999999999966,329.224833839704,329.324494616389
60.9099999999966,329.225299206621,329.32490016523
60.9199999999966,329.225764294165,329.325305470578
60.9299999999966,329.226229102506,329.325710532582
60.9399999999966,329.22669363181,329.326115351386
60.9499999999966,329.227157882245,329.326519927138
60.9599999999966,329.227621853978,329.326924259983
60.9699999999966,329.228085547177,329.327328350067
60.9799999999966,329.228548962008,329.327732197535
60.9899999999966,329.22901209864,329.328135802534
60.9999999999966,329.229474957238,329.328539165209
61.0099999999966,329.22993753797,329.328942285705
61.0199999999966,329.230399841002,329.329345164169
61.0299999999966,329.230861866502,329.329747800744
61.0399999999966,329.231323614636,329.330150195578
61.0499999999966,329.23178508557,329.330552348814
61.0599999999966,329.232246279471,329.330954260598
61.0699999999966,329.232707196504,329.331355931074
61.0799999999966,329.233167836837,329.331757360389
61.0899999999966,329.233628200635,329.332158548686
61.0999999999966,329.234088288065,329.33255949611
61.1099999999966,329.234548099292,329.332960202807
61.1199999999966,329.235007634481,329.33336066892
61.1299999999966,329.235466893799,329.333760894594
61.1399999999966,329.235925877412,329.334160879973
61.1499999999966,329.236384585484,329.334560625202
61.1599999999966,329.236843018182,329.334960130425
61.1699999999966,329.237301175669,329.335359395787
61.1799999999966,329.237759058113,329.33575842143
61.1899999999966,329.238216665677,329.336157207499
61.1999999999966,329.238673998527,329.336555754139
61.2099999999966,329.239131056827,329.336954061492
61.2199999999966,329.239587840743,329.337352129702
61.2299999999966,329.24004435044,329.337749958914
61.2399999999966,329.24050058608,329.33814754927
61.2499999999966,329.24095654783,329.338544900914
61.2599999999966,329.241412235854,329.338942013989
61.2699999999966,329.241867650316,329.339338888639
61.2799999999965,329.24232279138,329.339735525007
61.2899999999965,329.24277765921,329.340131923236
61.2999999999965,329.24323225397,329.340528083469
61.3099999999965,329.243686575825,329.340924005848
61.3199999999965,329.244140624937,329.341319690518
61.3299999999965,329.244594401472,329.341715137619
61.3399999999965,329.245047905591,329.342110347296
61.3499999999965,329.24550113746,329.342505319691
61.3599999999965,329.24595409724,329.342900054945
61.3699999999965,329.246406785097,329.343294553202
61.3799999999965,329.246859201192,329.343688814604
61.3899999999965,329.247311345689,329.344082839294
61.3999999999965,329.247763218751,329.344476627412
61.4099999999965,329.248214820541,329.344870179102
61.4199999999965,329.248666151222,329.345263494505
61.4299999999965,329.249117210956,329.345656573764
61.4399999999965,329.249567999907,329.346049417019
61.4499999999965,329.250018518236,329.346442024413
61.4599999999965,329.250468766106,329.346834396088
61.4699999999965,329.25091874368,329.347226532185
61.4799999999965,329.251368451119,329.347618432845
61.4899999999965,329.251817888586,329.34801009821
61.4999999999965,329.252267056243,329.348401528421
61.5099999999965,329.252715954252,329.348792723619
61.5199999999965,329.253164582775,329.349183683946
61.5299999999965,329.253612941973,329.349574409542
61.5399999999965,329.254061032008,329.349964900549
61.5499999999965,329.254508853043,329.350355157107
61.5599999999965,329.254956405237,329.350745179357
61.5699999999965,329.255403688753,329.35113496744
61.5799999999965,329.255850703751,329.351524521497
61.5899999999965,329.256297450394,329.351913841667
61.5999999999965,329.256743928842,329.352302928092
61.6099999999965,329.257190139256,329.352691780912
61.6199999999965,329.257636081797,329.353080400267
61.6299999999965,329.258081756625,329.353468786297
61.6399999999965,329.258527163903,329.353856939143
61.6499999999965,329.258972303789,329.354244858944
61.6599999999965,329.259417176445,329.35463254584
61.6699999999965,329.259861782031,329.355019999972
61.6799999999965,329.260306120707,329.355407221479
61.6899999999965,329.260750192634,329.3557942105
61.6999999999965,329.261193997971,329.356180967176
61.7099999999965,329.261637536879,329.356567491646
61.7199999999965,329.262080809518,329.356953784049
61.7299999999965,329.262523816047,329.357339844525
61.7399999999965,329.262966556626,329.357725673213
61.7499999999965,329.263409031415,329.358111270252
61.7599999999965,329.263851240573,329.358496635781
61.7699999999965,329.264293184261,329.358881769939
61.7799999999964,329.264734862636,329.359266672866
61.7899999999964,329.265176275859,329.3596513447
61.7999999999964,329.265617424088,329.360035785579
61.8099999999964,329.266058307483,329.360419995643
61.8199999999964,329.266498926203,329.36080397503
61.8299999999964,329.266939280406,329.361187723879
61.8399999999964,329.267379370251,329.361571242329
61.8499999999964,329.267819195898,329.361954530516
61.8599999999964,329.268258757504,329.36233758858
61.8699999999964,329.268698055228,329.36272041666
61.8799999999964,329.269137089228,329.363103014892
61.8899999999964,329.269575859663,329.363485383415
61.8999999999964,329.270014366692,329.363867522367
61.9099999999964,329.270452610471,329.364249431887
61.9199999999964,329.270890591159,329.364631112111
61.9299999999964,329.271328308914,329.365012563177
61.9399999999964,329.271765763895,329.365393785223
61.9499999999964,329.272202956257,329.365774778387
61.9599999999964,329.27263988616,329.366155542805
61.9699999999964,329.273076553761,329.366536078616
61.9799999999964,329.273512959217,329.366916385957
61.9899999999964,329.273949102686,329.367296464964
61.9999999999964,329.274384984324,329.367676315775
62.0099999999964,329.27482060429,329.368055938527
62.0199999999964,329.275255962739,329.368435333357
62.0299999999964,329.27569105983,329.368814500402
62.0399999999964,329.276125895719,329.369193439798
62.0499999999964,329.276560470562,329.369572151683
62.0599999999964,329.276994784517,329.369950636192
62.0699999999964,329.277428837739,329.370328893463
62.0799999999964,329.277862630387,329.370706923631
62.0899999999964,329.278296162615,329.371084726834
62.0999999999964,329.278729434581,329.371462303207
62.1099999999964,329.27916244644,329.371839652888
62.1199999999964,329.279595198349,329.37221677601
62.1299999999964,329.280027690464,329.372593672712
62.1399999999964,329.28045992294,329.372970343129
62.1499999999964,329.280891895933,329.373346787397
62.1599999999964,329.2813236096,329.373723005651
62.1699999999964,329.281755064096,329.374098998027
62.1799999999964,329.282186259577,329.374474764661
62.1899999999964,329.282617196197,329.374850305689
62.1999999999964,329.283047874113,329.375225621246
62.2099999999964,329.283478293479,329.375600711467
62.2199999999964,329.283908454452,329.375975576488
62.2299999999964,329.284338357185,329.376350216444
62.2399999999964,329.284768001834,329.37672463147
62.2499999999964,329.285197388554,329.377098821701
62.2599999999964,329.2856265175,329.377472787272
62.2699999999964,329.286055388826,329.377846528318
62.2799999999963,329.286484002688,329.378220044974
62.2899999999963,329.286912359239,329.378593337374
62.2999999999963,329.287340458634,329.378966405654
62.3099999999963,329.287768301028,329.379339249948
62.3199999999963,329.288195886574,329.37971187039
62.3299999999963,329.288623215428,329.380084267115
62.3399999999963,329.289050287742,329.380456440257
62.3499999999963,329.289477103672,329.38082838995
62.3599999999963,329.28990366337,329.381200116329
62.3699999999963,329.290329966991,329.381571619528
62.3799999999963,329.290756014689,329.38194289968
62.3899999999963,329.291181806616,329.38231395692
62.3999999999963,329.291607342927,329.382684791381
62.4099999999963,329.292032623775,329.383055403198
62.4199999999963,329.292457649314,329.383425792504
62.4299999999963,329.292882419696,329.383795959432
62.4399999999963,329.293306935075,329.384165904116
62.4499999999963,329.293731195604,329.38453562669
62.4599999999963,329.294155201436,329.384905127287
62.4699999999963,329.294578952723,329.38527440604
62.4799999999963,329.295002449619,329.385643463082
62.4899999999963,329.295425692276,329.386012298547
62.4999999999963,329.295848680848,329.386380912568
62.5099999999963,329.296271415485,329.386749305277
62.5199999999963,329.296693896341,329.387117476808
62.5299999999963,329.297116123569,329.387485427294
62.5399999999963,329.29753809732,329.387853156866
62.5499999999963,329.297959817746,329.388220665658
62.5599999999963,329.298381285,329.388587953802
62.5699999999963,329.298802499234,329.388955021431
62.5799999999963,329.299223460599,329.389321868678
62.5899999999963,329.299644169248,329.389688495674
62.5999999999963,329.300064625331,329.390054902551
62.6099999999963,329.300484829001,329.390421089443
62.6199999999963,329.300904780409,329.390787056481
62.6299999999963,329.301324479706,329.391152803797
62.6399999999963,329.301743927045,329.391518331523
62.6499999999963,329.302163122575,329.391883639791
62.6599999999963,329.302582066449,329.392248728733
62.6699999999963,329.303000758817,329.39261359848
62.6799999999963,329.303419199831,329.392978249164
62.6899999999963,329.30383738964,329.393342680916
62.6999999999963,329.304255328397,329.393706893869
62.7099999999963,329.304673016251,329.394070888153
62.7199999999963,329.305090453353,329.3944346639
62.7299999999963,329.305507639855,329.394798221241
62.7399999999963,329.305924575905,329.395161560307
62.7499999999963,329.306341261655,329.395524681229
62.7599999999963,329.306757697255,329.395887584138
62.7699999999963,329.307173882855,329.396250269166
62.7799999999962,329.307589818605,329.396612736442
62.7899999999962,329.308005504655,329.396974986098
62.7999999999962,329.308420941155,329.397337018265
62.8099999999962,329.308836128255,329.397698833072
62.8199999999962,329.309251066104,329.398060430651
62.8299999999962,329.309665754853,329.398421811132
62.8399999999962,329.310080194649,329.398782974645
62.8499999999962,329.310494385644,329.39914392132
62.8599999999962,329.310908327986,329.399504651289
62.8699999999962,329.311322021825,329.39986516468
62.8799999999962,329.31173546731,329.400225461624
62.8899999999962,329.312148664589,329.400585542252
62.8999999999962,329.312561613813,329.400945406692
62.9099999999962,329.312974315129,329.401305055075
62.9199999999962,329.313386768687,329.40166448753
62.9299999999962,329.313798974635,329.402023704187
62.9399999999962,329.314210933123,329.402382705176
62.9499999999962,329.314622644297,329.402741490626
62.9599999999962,329.315034108308,329.403100060666
62.9699999999962,329.315445325303,329.403458415427
62.9799999999962,329.31585629543,329.403816555036
62.9899999999962,329.316267018839,329.404174479625
62.9999999999962,329.316677495676,329.40453218932
63.0099999999962,329.31708772609,329.404889684252
63.0199999999962,329.31749771023,329.40524696455
63.0299999999962,329.317907448241,329.405604030342
63.0399999999962,329.318316940274,329.405960881757
63.0499999999962,329.318726186474,329.406317518924
63.0599999999962,329.31913518699,329.406673941972
63.0699999999962,329.319543941969,329.407030151029
63.0799999999962,329.319952451559,329.407386146223
63.0899999999962,329.320360715906,329.407741927684
63.0999999999962,329.320768735159,329.408097495539
63.1099999999962,329.321176509463,329.408452849916
63.1199999999962,329.321584038967,329.408807990945
63.1299999999962,329.321991323817,329.409162918752
63.1399999999962,329.32239836416,329.409517633467
63.1499999999962,329.322805160143,329.409872135216
63.1599999999962,329.323211711913,329.410226424129
63.1699999999962,329.323618019615,329.410580500332
63.1799999999962,329.324024083397,329.410934363953
63.1899999999962,329.324429903405,329.41128801512
63.1999999999962,329.324835479785,329.411641453961
63.2099999999962,329.325240812684,329.411994680603
63.2199999999962,329.325645902248,329.412347695174
63.2299999999962,329.326050748623,329.412700497801
63.2399999999962,329.326455351954,329.41305308861
63.2499999999962,329.326859712388,329.41340546773
63.2599999999962,329.327263830071,329.413757635288
63.2699999999962,329.327667705147,329.41410959141
63.2799999999962,329.328071337764,329.414461336223
63.2899999999961,329.328474728066,329.414812869854
63.2999999999961,329.328877876199,329.415164192431
63.3099999999961,329.329280782308,329.41551530408
63.3199999999961,329.329683446539,329.415866204927
63.3299999999961,329.330085869036,329.4162168951
63.3399999999961,329.330488049945,329.416567374723
63.3499999999961,329.330889989411,329.416917643925
63.3599999999961,329.331291687579,329.417267702832
63.3699999999961,329.331693144594,329.417617551569
63.3799999999961,329.332094360599,329.417967190263
63.3899999999961,329.332495335741,329.41831661904
63.3999999999961,329.332896070164,329.418665838026
63.4099999999961,329.333296564012,329.419014847347
63.4199999999961,329.333696817429,329.419363647129
63.4299999999961,329.33409683056,329.419712237497
63.4399999999961,329.334496603549,329.420060618578
63.4499999999961,329.334896136541,329.420408790498
63.4599999999961,329.335295429679,329.420756753381
63.4699999999961,329.335694483107,329.421104507353
63.4799999999961,329.33609329697,329.42145205254
63.4899999999961,329.33649187141,329.421799389067
63.4999999999961,329.336890206572,329.42214651706
63.5099999999961,329.3372883026,329.422493436643
63.5199999999961,329.337686159637,329.422840147942
63.5299999999961,329.338083777826,329.423186651082
63.5399999999961,329.338481157311,329.423532946187
63.5499999999961,329.338878298235,329.423879033384
63.5599999999961,329.339275200741,329.424224912796
63.5699999999961,329.339671864973,329.424570584548
63.5799999999961,329.340068291073,329.424916048765
63.5899999999961,329.340464479184,329.425261305572
63.5999999999961,329.34086042945,329.425606355093
63.6099999999961,329.341256142013,329.425951197453
63.6199999999961,329.341651617015,329.426295832776
63.6299999999961,329.3420468546,329.426640261186
63.6399999999961,329.34244185491,329.426984482808
63.6499999999961,329.342836618086,329.427328497765
63.6599999999961,329.343231144273,329.427672306183
63.6699999999961,329.343625433611,329.428015908184
63.6799999999961,329.344019486244,329.428359303894
63.6899999999961,329.344413302313,329.428702493435
63.6999999999961,329.344806881959,329.429045476931
63.7099999999961,329.345200225326,329.429388254507
63.7199999999961,329.345593332555,329.429730826286
63.7299999999961,329.345986203788,329.430073192391
63.7399999999961,329.346378839165,329.430415352946
63.7499999999961,329.34677123883,329.430757308075
63.7599999999961,329.347163402923,329.4310990579
63.7699999999961,329.347555331587,329.431440602545
63.7799999999961,329.347947024961,329.431781942134
63.789999999996,329.348338483187,329.432123076789
63.799999999996,329.348729706407,329.432464006633
63.809999999996,329.349120694762,329.43280473179
63.819999999996,329.349511448393,329.433145252382
63.829999999996,329.34990196744,329.433485568532
63.839999999996,329.350292252044,329.433825680363
63.849999999996,329.350682302346,329.434165587998
63.859999999996,329.351072118487,329.434505291559
63.869999999996,329.351461700608,329.434844791168
63.879999999996,329.351851048848,329.435184086949
