"time{s}","ControlVolume1\C\p.T{K}","ControlVolume2\C\p.T{K}"
15.3899999999999,318.867668744304,319.779958312069
15.3999999999999,318.87399736306,319.786687501604
15.4099999999999,318.880323012168,319.793411262676
15.4199999999999,318.88664569147,319.800129601791
15.4299999999999,318.892965400813,319.806842525447
15.4399999999999,318.899282140048,319.813550040127
15.4499999999999,318.90559590903,319.820252152304
15.4599999999999,318.91190670762,319.82694886844
15.4699999999999,318.918214535682,319.833640194985
15.4799999999999,318.924519393087,319.840326138377
15.4899999999999,318.930821279707,319.847006705045
15.4999999999999,318.937120195421,319.853681901404
15.5099999999999,318.943416140112,319.860351733858
15.5199999999999,318.949709113669,319.867016208801
15.5299999999999,318.955999115982,319.873675332616
15.5399999999999,318.962286146948,319.880329111674
15.5499999999999,318.968570206468,319.886977552333
15.5599999999999,318.974851294448,319.893620660943
15.5699999999999,318.981129410798,319.90025844384
15.5799999999999,318.987404555432,319.906890907352
15.5899999999999,318.993676728268,319.913518057793
15.5999999999999,318.999945929231,319.920139901467
15.6099999999999,319.006212158247,319.926756444668
15.6199999999999,319.012475415248,319.933367693676
15.6299999999999,319.018735700171,319.939973654764
15.6399999999999,319.024993012956,319.94657433419
15.6499999999999,319.031247353549,319.953169738204
15.6599999999999,319.037498721899,319.959759873044
15.6699999999999,319.04374711796,319.966344744936
15.6799999999999,319.049992541689,319.972924360098
15.6899999999999,319.056234993049,319.979498724733
15.6999999999999,319.062474472006,319.986067845037
15.7099999999999,319.068710978532,319.992631727192
15.7199999999999,319.074944512602,319.999190377373
15.7299999999999,319.081175074194,320.00574380174
15.7399999999999,319.087402663293,320.012292006444
15.7499999999999,319.093627279886,320.018834997627
15.7599999999999,319.099848923966,320.025372781418
15.7699999999999,319.106067595528,320.031905363936
15.7799999999999,319.112283294573,320.038432751288
15.7899999999999,319.118496021107,320.044954949574
15.7999999999999,319.124705775136,320.05147196488
15.8099999999999,319.130912556675,320.057983803282
15.8199999999999,319.13711636574,320.064490470847
15.8299999999999,319.143317202353,320.070991973629
15.8399999999999,319.149515066539,320.077488317673
15.8499999999999,319.155709958327,320.083979509014
15.8599999999999,319.161901877751,320.090465553675
15.8699999999999,319.168090824849,320.09694645767
15.8799999999999,319.174276799661,320.103422227001
15.8899999999999,319.180459802234,320.109892867661
15.8999999999999,319.186639832617,320.116358385632
15.9099999999999,319.192816890864,320.122818786886
15.9199999999999,319.198990977033,320.129274077383
15.9299999999999,319.205162091185,320.135724263074
15.9399999999999,319.211330233387,320.142169349901
15.9499999999999,319.217495403708,320.148609343794
15.9599999999999,319.223657602222,320.155044250672
15.9699999999999,319.229816829006,320.161474076445
15.9799999999999,319.235973084142,320.167898827013
15.9899999999999,319.242126367715,320.174318508266
15.9999999999999,319.248276679816,320.180733126082
16.0099999999999,319.254424020537,320.18714268633
16.0199999999999,319.260568389976,320.19354719487
16.0299999999999,319.266709788233,320.199946657549
16.0399999999999,319.272848215414,320.206341080207
16.0499999999999,319.278983671628,320.212730468673
16.0599999999999,319.285116156988,320.219114828764
16.0699999999999,319.29124567161,320.225494166289
16.0799999999999,319.297372215614,320.231868487047
16.0899999999999,319.303495789125,320.238237796826
16.0999999999999,319.30961639227,320.244602101405
16.1099999999999,319.315734025182,320.250961406552
16.1199999999999,319.321848687997,320.257315718025
16.1299999999999,319.327960380853,320.263665041574
16.1399999999999,319.334069103894,320.270009382938
16.1499999999999,319.340174857266,320.276348747844
16.1599999999999,319.346277641121,320.282683142013
16.1699999999999,319.352377455613,320.289012571154
16.1799999999999,319.358474300899,320.295337040966
16.1899999999999,319.364568177142,320.301656557138
16.1999999999999,319.370659084507,320.307971125352
16.2099999999999,319.376747023164,320.314280751276
16.2199999999999,319.382831993284,320.320585440572
16.2299999999999,319.388913995045,320.32688519889
16.2399999999999,319.394993028627,320.333180031872
16.2499999999999,319.401069094214,320.339469945148
16.2599999999999,319.407142191992,320.345754944341
16.2699999999999,319.413212322154,320.352035035063
16.2799999999999,319.419279484893,320.358310222916
16.2899999999999,319.425343680409,320.364580513494
16.2999999999999,319.431404908902,320.37084591238
16.3099999999999,319.437463170578,320.377106425147
16.3199999999999,319.443518465646,320.383362057361
16.3299999999999,319.449570794319,320.389612814576
16.3399999999999,319.455620156813,320.395858702338
16.3499999999999,319.461666553347,320.402099726182
16.3599999999999,319.467709984145,320.408335891635
16.3699999999999,319.473750449432,320.414567204215
16.3799999999999,319.47978794944,320.420793669429
16.3899999999999,319.485822484402,320.427015292775
16.3999999999999,319.491854054554,320.433232079743
16.4099999999999,319.497882660138,320.439444035812
16.4199999999999,319.503908301398,320.445651166452
16.4299999999999,319.50993097858,320.451853477125
16.4399999999999,319.515950691936,320.458050973282
16.4499999999999,319.52196744172,320.464243660366
16.4599999999999,319.52798122819,320.47043154381
16.4699999999999,319.533992051608,320.476614629038
16.4799999999999,319.539999912236,320.482792921465
16.4899999999999,319.546004810344,320.488966426497
16.5,319.552006746203,320.495135149531
16.51,319.558005720087,320.501299095953
16.52,319.564001732275,320.507458271142
16.53,319.569994783047,320.513612680467
16.54,319.575984872689,320.519762329288
16.55,319.581972001488,320.525907222957
16.56,319.587956169736,320.532047366815
16.57,319.593937377727,320.538182766195
16.58,319.59991562576,320.544313426421
16.59,319.605890914135,320.550439352808
16.6,319.611863243157,320.556560550662
16.61,319.617832613134,320.56267702528
16.62,319.623799024376,320.568788781951
16.63,319.629762477198,320.574895825953
16.64,319.635722971917,320.580998162557
16.65,319.641680508855,320.587095797023
16.66,319.647635088334,320.593188734606
16.67,319.653586710682,320.599276980548
16.68,319.659535376229,320.605360540084
16.69,319.665481085309,320.611439418441
16.7,319.671423838258,320.617513620836
16.71,319.677363635417,320.623583152477
16.72,319.683300477127,320.629648018564
16.73,319.689234363735,320.635708224289
16.74,319.695165295591,320.641763774833
16.75,319.701093273047,320.647814675371
16.76,319.707018296457,320.653860931067
16.77,319.712940366182,320.659902547078
16.78,319.718859482582,320.665939528552
16.79,319.724775646021,320.671971880627
16.8,319.730688856869,320.677999608434
16.81,319.736599115496,320.684022717096
16.82,319.742506422275,320.690041211726
16.83,319.748410777584,320.696055097427
16.84,319.754312181803,320.702064379298
16.85,319.760210635315,320.708069062425
16.86,319.766106138506,320.714069151888
16.87,319.771998691765,320.720064652758
16.88,319.777888295483,320.726055570096
16.89,319.783774950057,320.732041908958
16.9,319.789658655884,320.738023674389
16.91,319.795539413366,320.744000871425
16.92,319.801417222905,320.749973505095
16.93,319.80729208491,320.755941580421
16.94,319.81316399979,320.761905102413
16.95,319.819032967957,320.767864076076
16.96,319.824898989829,320.773818506404
16.97,319.830762065822,320.779768398386
16.98,319.836622196359,320.785713756999
16.99,319.842479381865,320.791654587215
17,319.848333622766,320.797590893996
17.01,319.854184919493,320.803522682295
17.02,319.860033272479,320.809449957059
17.03,319.865878682161,320.815372723225
17.04,319.871721148976,320.821290985723
17.05,319.877560673366,320.827204749473
17.06,319.883397255776,320.833114019391
17.07,319.889230896654,320.839018800379
17.08,319.895061596449,320.844919097335
17.09,319.900889355614,320.850814915149
17.1,319.906714174606,320.856706258701
17.11,319.912536053882,320.862593132863
17.12,319.918354993904,320.868475542501
17.13,319.924170995136,320.874353492471
17.1400000000001,319.929984058045,320.880226987621
17.1500000000001,319.935794183101,320.886096032792
17.1600000000001,319.941601370775,320.891960632818
17.1700000000001,319.947405621544,320.897820792522
17.1800000000001,319.953206935884,320.903676516722
17.1900000000001,319.959005314276,320.909527810227
17.2000000000001,319.964800757205,320.915374677837
17.2100000000001,319.970593265154,320.921217124345
17.2200000000001,319.976382838614,320.927055154537
17.2300000000001,319.982169478076,320.932888773189
17.2400000000001,319.987953184033,320.938717985073
17.2500000000001,319.993733956982,320.944542794948
17.2600000000001,319.999511797423,320.95036320757
17.2700000000001,320.005286705858,320.956179227684
17.2800000000001,320.01105868279,320.961990860028
17.2900000000001,320.016827728728,320.967798109333
17.3000000000001,320.022593844182,320.973600980322
17.3100000000001,320.028357029663,320.97939947771
17.3200000000001,320.034117285688,320.985193606204
17.3300000000001,320.039874612773,320.990983370504
17.3400000000001,320.045629011439,320.996768775301
17.3500000000001,320.05138048221,321.002549825281
17.3600000000001,320.057129025609,321.008326525119
17.3700000000001,320.062874642166,321.014098879486
17.3800000000001,320.068617332412,321.019866893042
17.3900000000001,320.074357096878,321.02563057044
17.4000000000001,320.080093936101,321.031389916328
17.4100000000001,320.08582785062,321.037144935344
17.4200000000001,320.091558840974,321.042895632119
17.4300000000001,320.097286907708,321.048642011277
17.4400000000001,320.103012051366,321.054384077433
17.4500000000001,320.108734272498,321.060121835197
17.4600000000001,320.114453571654,321.065855289169
17.4700000000001,320.120169949387,321.071584443943
17.4800000000001,320.125883406253,321.077309304105
17.4900000000001,320.13159394281,321.083029874234
17.5000000000001,320.13730155962,321.0887461589
17.5100000000001,320.143006257244,321.094458162668
17.5200000000001,320.148708036249,321.100165890095
17.5300000000001,320.154406897202,321.105869345729
17.5400000000001,320.160102840675,321.111568534112
17.5500000000001,320.165795867239,321.117263459778
17.5600000000001,320.171485977471,321.122954127254
17.5700000000001,320.177173171948,321.128640541061
17.5800000000001,320.182857451249,321.13432270571
17.5900000000001,320.188538815958,321.140000625706
17.6000000000001,320.194217266659,321.145674305547
17.6100000000001,320.199892803939,321.151343749725
17.6200000000001,320.205565428389,321.157008962721
17.6300000000001,320.211235140599,321.162669949013
17.6400000000001,320.216901941165,321.168326713068
17.6500000000001,320.222565830683,321.17397925935
17.6600000000001,320.228226809751,321.179627592311
17.6700000000001,320.233884878972,321.1852717164
17.6800000000001,320.239540038949,321.190911636057
17.6900000000001,320.245192290287,321.196547355714
17.7000000000001,320.250841633595,321.202178879797
17.7100000000001,320.256488069484,321.207806212726
17.7200000000001,320.262131598566,321.213429358911
17.7300000000001,320.267772221457,321.219048322758
17.7400000000001,320.273409938773,321.224663108664
17.7500000000001,320.279044751135,321.23027372102
17.7600000000001,320.284676659164,321.235880164208
17.7700000000001,320.290305663485,321.241482442605
17.7800000000002,320.295931764724,321.247080560581
17.7900000000002,320.301554963509,321.252674522498
17.8000000000002,320.307175260472,321.258264332712
17.8100000000002,320.312792656245,321.26384999557
17.8200000000002,320.318407151464,321.269431515415
17.8300000000002,320.324018746766,321.27500889658
17.8400000000002,320.329627442792,321.280582143394
17.8500000000002,320.335233240182,321.286151260177
17.8600000000002,320.340836139582,321.291716251243
17.8700000000002,320.346436141636,321.297277120899
17.8800000000002,320.352033246995,321.302833873445
17.8900000000002,320.357627456308,321.308386513175
17.9000000000002,320.363218770228,321.313935044374
17.9100000000002,320.368807189409,321.319479471322
17.9200000000002,320.37439271451,321.325019798292
17.9300000000002,320.37997534619,321.33055602955
17.9400000000002,320.385555085108,321.336088169355
17.9500000000002,320.39113193193,321.34161622196
17.9600000000002,320.39670588732,321.34714019161
17.9700000000002,320.402276951946,321.352660082544
17.9800000000002,320.407845126478,321.358175898993
17.9900000000002,320.413410411587,321.363687645185
18.0000000000002,320.418972807949,321.369195325337
18.0100000000002,320.424532316238,321.374698943661
18.0200000000002,320.430088937132,321.380198504364
18.0300000000002,320.435642671312,321.385694011643
18.0400000000002,320.44119351946,321.391185469691
18.0500000000002,320.446741482261,321.396672882693
18.0600000000002,320.452286560399,321.402156254828
18.0700000000002,320.457828754565,321.407635590268
18.0800000000002,320.463368065448,321.41311089318
18.0900000000002,320.46890449374,321.418582167721
18.1000000000002,320.474438040136,321.424049418045
18.1100000000002,320.479968705332,321.429512648298
18.1200000000002,320.485496490026,321.434971862618
18.1300000000002,320.49102139492,321.44042706514
18.1400000000002,320.496543420714,321.445878259989
18.1500000000002,320.502062568115,321.451325451285
18.1600000000002,320.507578837827,321.456768643142
18.1700000000002,320.513092230559,321.462207839667
18.1800000000002,320.518602747022,321.467643044959
18.1900000000002,320.524110387928,321.473074263114
18.2000000000002,320.52961515399,321.478501498219
18.2100000000002,320.535117045925,321.483924754354
18.2200000000002,320.540616064451,321.489344035596
18.2300000000002,320.546112210288,321.494759346011
18.2400000000002,320.551605484157,321.500170689663
18.2500000000002,320.557095886783,321.505578070607
18.2600000000002,320.56258341889,321.510981492892
18.2700000000002,320.568068081207,321.516380960562
18.2800000000002,320.573549874464,321.521776477652
18.2900000000002,320.57902879939,321.527168048194
18.3000000000002,320.584504856721,321.532555676211
18.3100000000002,320.58997804719,321.537939365721
18.3200000000002,320.595448371534,321.543319120736
18.3300000000002,320.600915830493,321.54869494526
18.3400000000002,320.606380424808,321.554066843293
18.3500000000002,320.61184215522,321.559434818828
18.3600000000002,320.617301022474,321.564798875851
18.3700000000002,320.622757027316,321.570159018342
18.3800000000002,320.628210170495,321.575515250275
18.3900000000002,320.63366045276,321.580867575619
18.4000000000002,320.639107874862,321.586215998335
18.4100000000002,320.644552437556,321.591560522379
18.4200000000003,320.649994141597,321.596901151699
18.4300000000003,320.655432987741,321.602237890241
18.4400000000003,320.660868976747,321.607570741939
18.4500000000003,320.666302109377,321.612899710727
18.4600000000003,320.671732386392,321.618224800528
18.4700000000003,320.677159808557,321.623546015262
18.4800000000003,320.682584376637,321.628863358842
18.4900000000003,320.688006091401,321.634176835173
18.5000000000003,320.693424953618,321.639486448157
18.5100000000003,320.698840964059,321.644792201689
18.5200000000003,320.704254123496,321.650094099658
18.5300000000003,320.709664432706,321.655392145945
18.5400000000003,320.715071892463,321.660686344427
18.5500000000003,320.720476503547,321.665976698976
18.5600000000003,320.725878266736,321.671263213456
18.5700000000003,320.731277182813,321.676545891725
18.5800000000003,320.736673252561,321.681824737637
18.5900000000003,320.742066476765,321.687099755037
18.6000000000003,320.747456856211,321.692370947768
18.6100000000003,320.752844391688,321.697638319664
18.6200000000003,320.758229083986,321.702901874554
18.6300000000003,320.763610933896,321.708161616262
18.6400000000003,320.768989942211,321.713417548604
18.6500000000003,320.774366109728,321.718669675393
18.6600000000003,320.779739437241,321.723918000433
18.6700000000003,320.785109925551,321.729162527524
18.6800000000003,320.790477575456,321.734403260462
18.6900000000003,320.795842387758,321.739640203032
18.7000000000003,320.80120436326,321.744873359019
18.7100000000003,320.806563502768,321.750102732197
18.7200000000003,320.811919807087,321.755328326339
18.7300000000003,320.817273277026,321.760550145209
18.7400000000003,320.822623913395,321.765768192567
18.7500000000003,320.827971717004,321.770982472164
18.7600000000003,320.833316688667,321.776192987751
18.7700000000003,320.838658829197,321.781399743067
18.7800000000003,320.843998139412,321.78660274185
18.7900000000003,320.849334620128,321.79180198783
18.8000000000003,320.854668272164,321.796997484733
18.8100000000003,320.859999096343,321.802189236276
18.8200000000003,320.865327093485,321.807377246174
18.8300000000003,320.870652264415,321.812561518135
18.8400000000003,320.875974609957,321.817742055861
18.8500000000003,320.88129413094,321.822918863048
18.8600000000003,320.886610828192,321.828091943387
18.8700000000003,320.891924702542,321.833261300564
18.8800000000003,320.897235754822,321.838426938259
18.8900000000003,320.902543985865,321.843588860145
18.9000000000003,320.907849396506,321.848747069892
18.9100000000003,320.913151987581,321.853901571161
18.9200000000003,320.918451759927,321.859052367612
18.9300000000003,320.923748714384,321.864199462895
18.9400000000003,320.929042851792,321.869342860657
18.9500000000003,320.934334172992,321.874482564539
18.9600000000003,320.93962267883,321.879618578177
18.9700000000003,320.944908370149,321.884750905199
18.9800000000003,320.950191247797,321.889879549231
18.9900000000003,320.955471312621,321.895004513891
19.0000000000003,320.96074856547,321.900125802793
19.0100000000003,320.966023007196,321.905243419545
19.0200000000003,320.971294638651,321.91035736775
19.0300000000003,320.976563460688,321.915467651003
19.0400000000003,320.981829474163,321.920574272898
19.0500000000003,320.987092679932,321.92567723702
19.0600000000004,320.992353078854,321.930776546951
19.0700000000004,320.997610671788,321.935872206265
19.0800000000004,321.002865459595,321.940964218533
19.0900000000004,321.008117443136,321.946052587319
19.1000000000004,321.013366623277,321.951137316183
19.1100000000004,321.018613000881,321.95621840868
19.1200000000004,321.023856576816,321.961295868357
19.1300000000004,321.029097351949,321.966369698757
19.1400000000004,321.03433532715,321.97143990342
19.1500000000004,321.039570503289,321.976506485878
19.1600000000004,321.044802881238,321.981569449658
19.1700000000004,321.050032461871,321.986628798282
19.1800000000004,321.055259246062,321.991684535267
19.1900000000004,321.060483234688,321.996736664125
19.2000000000004,321.065704428626,322.001785188363
19.2100000000004,321.070922828755,322.006830111481
19.2200000000004,321.076138435954,322.011871436976
19.2300000000004,321.081351251106,322.016909168337
19.2400000000004,321.086561275094,322.021943309051
19.2500000000004,321.0917685088,322.026973862598
19.2600000000004,321.096972953112,322.032000832453
19.2700000000004,321.102174608915,322.037024222085
19.2800000000004,321.107373477098,322.042044034961
19.2900000000004,321.11256955855,322.047060274538
19.3000000000004,321.117762854162,322.052072944272
19.3100000000004,321.122953364826,322.057082047612
19.3200000000004,321.128141091434,322.062087588002
19.3300000000004,321.133326034883,322.067089568882
19.3400000000004,321.138508196067,322.072087993684
19.3500000000004,321.143687575884,322.077082865839
19.3600000000004,321.148864175232,322.082074188769
19.3700000000004,321.15403799501,322.087061965894
19.3800000000004,321.15920903612,322.092046200627
19.3900000000004,321.164377299464,322.097026896377
19.4000000000004,321.169542785946,322.102004056547
19.4100000000004,321.174705496469,322.106977684536
19.4200000000004,321.17986543194,322.111947783738
19.4300000000004,321.185022593265,322.11691435754
19.4400000000004,321.190176981355,322.121877409326
19.4500000000004,321.195328597117,322.126836942475
19.4600000000004,321.200477441463,322.13179296036
19.4700000000004,321.205623515305,322.13674546635
19.4800000000004,321.210766819555,322.141694463808
19.4900000000004,321.21590735513,322.146639956093
19.5000000000004,321.221045122943,322.151581946558
19.5100000000004,321.226180123913,322.156520438553
19.5200000000004,321.231312358956,322.16145543542
19.5300000000004,321.236441828993,322.166386940499
19.5400000000004,321.241568534944,322.171314957124
19.5500000000004,321.24669247773,322.176239488624
19.5600000000004,321.251813658274,322.181160538323
19.5700000000004,321.2569320775,322.18607810954
19.5800000000004,321.262047736334,322.190992205589
19.5900000000004,321.2671606357,322.195902829781
19.6000000000004,321.272270776528,322.20080998542
19.6100000000004,321.277378159745,322.205713675806
19.6200000000004,321.282482786281,322.210613904233
19.6300000000004,321.287584657067,322.215510673993
19.6400000000004,321.292683773035,322.22040398837
19.6500000000004,321.297780135118,322.225293850646
19.6600000000004,321.30287374425,322.230180264095
19.6700000000004,321.307964601366,322.23506323199
19.6800000000004,321.313052707404,322.239942757595
19.6900000000004,321.3181380633,322.244818844174
19.7000000000005,321.323220669994,322.249691494982
19.7100000000005,321.328300528425,322.254560713272
19.7200000000005,321.333377639534,322.259426502291
19.7300000000005,321.338452004263,322.264288865281
19.7400000000005,321.343523623555,322.26914780548
19.7500000000005,321.348592498355,322.274003326122
19.7600000000005,321.353658629607,322.278855430434
19.7700000000005,321.358722018257,322.283704121641
19.7800000000005,321.363782665254,322.288549402962
19.7900000000005,321.368840571546,322.293391277611
19.8000000000005,321.373895738082,322.298229748797
19.8100000000005,321.378948165813,322.303064819727
19.8200000000005,321.38399785569,322.3078964936
19.8300000000005,321.389044808666,322.312724773611
19.8400000000005,321.394089025695,322.317549662954
19.8500000000005,321.399130507732,322.322371164813
19.8600000000005,321.404169255732,322.32718928237
19.8700000000005,321.409205270652,322.332004018805
19.8800000000005,321.41423855345,322.336815377288
19.8900000000005,321.419269105086,322.341623360988
19.9000000000005,321.424296926518,322.346427973069
19.9100000000005,321.429322018708,322.35122921669
19.9200000000005,321.434344382617,322.356027095005
19.9300000000005,321.439364019209,322.360821611165
19.9400000000005,321.444380929448,322.365612768315
19.9500000000005,321.449395114299,322.370400569595
19.9600000000005,321.454406574726,322.375185018143
19.9700000000005,321.459415311698,322.379966117089
19.9800000000005,321.464421326182,322.384743869563
19.9900000000005,321.469424619147,322.389518278685
20.0000000000005,321.474425191563,322.394289347575
20.0100000000005,321.479423044401,322.399057079347
20.0200000000005,321.484418178633,322.403821477111
20.0300000000005,321.48941059523,322.408582543971
20.0400000000005,321.494400295168,322.413340283027
20.0500000000005,321.49938727942,322.418094697377
20.0600000000005,321.504371548962,322.422845790111
20.0700000000005,321.509353104771,322.427593564318
20.0800000000005,321.514331947825,322.432338023079
20.0900000000005,321.519308079101,322.437079169474
20.1000000000005,321.524281499579,322.441817006577
20.1100000000005,321.52925221024,322.446551537457
20.1200000000005,321.534220212064,322.45128276518
20.1300000000005,321.539185506034,322.456010692806
20.1400000000005,321.544148093132,322.460735323392
20.1500000000005,321.549107974344,322.465456659992
20.1600000000005,321.554065150653,322.470174705651
20.1700000000005,321.559019623046,322.474889463415
20.1800000000005,321.563971392508,322.479600936322
20.1900000000005,321.568920460029,322.484309127407
20.2000000000005,321.573866826595,322.489014039701
20.2100000000005,321.578810493198,322.49371567623
20.2200000000005,321.583751460826,322.498414040017
20.2300000000005,321.58868973047,322.503109134078
20.2400000000005,321.593625303124,322.507800961428
20.2500000000005,321.59855817978,322.512489525076
20.2600000000005,321.603488361432,322.517174828027
20.2700000000005,321.608415849073,322.521856873281
20.2800000000005,321.613340643701,322.526535663835
20.2900000000005,321.61826274631,322.531211202681
20.3000000000005,321.623182157898,322.535883492807
20.3100000000005,321.628098879464,322.540552537197
20.3200000000005,321.633012912006,322.545218338831
20.3300000000005,321.637924256524,322.549880900683
20.3400000000006,321.642832914018,322.554540225726
20.3500000000006,321.64773888549,322.559196316926
20.3600000000006,321.652642171943,322.563849177245
20.3700000000006,321.657542774378,322.568498809644
20.3800000000006,321.6624406938,322.573145217075
20.3900000000006,321.667335931214,322.57778840249
20.4000000000006,321.672228487625,322.582428368835
20.4100000000006,321.67711836404,322.587065119051
20.4200000000006,321.682005561465,322.591698656077
20.4300000000006,321.686890080909,322.596328982847
20.4400000000006,321.69177192338,322.60095610229
20.4500000000006,321.696651089888,322.605580017332
20.4600000000006,321.701527581443,322.610200730894
20.4700000000006,321.706401399056,322.614818245894
20.4800000000006,321.711272543739,322.619432565245
20.4900000000006,321.716141016505,322.624043691856
20.5000000000006,321.721006818368,322.628651628633
20.5100000000006,321.725869950341,322.633256378477
20.5200000000006,321.730730413439,322.637857944285
20.5300000000006,321.735588208678,322.642456328949
20.5400000000006,321.740443337076,322.64705153536
20.5500000000006,321.745295799648,322.651643566401
20.5600000000006,321.750145597413,322.656232424955
20.5700000000006,321.75499273139,322.660818113897
20.5800000000006,321.759837202598,322.665400636102
20.5900000000006,321.764679012058,322.669979994437
20.6000000000006,321.769518160791,322.674556191768
20.6100000000006,321.774354649818,322.679129230956
20.6200000000006,321.779188480162,322.683699114858
20.6300000000006,321.784019652845,322.688265846327
20.6400000000006,321.788848168893,322.692829428212
20.6500000000006,321.79367402933,322.697389863359
20.6600000000006,321.798497235181,322.701947154608
20.6700000000006,321.803317787471,322.706501304797
20.6800000000006,321.808135687229,322.711052316759
20.6900000000006,321.812950935481,322.715600193324
20.7000000000006,321.817763533256,322.720144937317
20.7100000000006,321.822573481583,322.72468655156
20.7200000000006,321.827380781491,322.729225038871
20.7300000000006,321.83218543401,322.733760402063
20.7400000000006,321.836987440172,322.738292643947
20.7500000000006,321.841786801008,322.742821767328
20.7600000000006,321.846583517551,322.74734777501
20.7700000000006,321.851377590833,322.751870669789
20.7800000000006,321.856169021889,322.756390454462
20.7900000000006,321.860957811753,322.760907131817
20.8000000000006,321.865743961459,322.765420704644
20.8100000000006,321.870527472045,322.769931175723
20.8200000000006,321.875308344545,322.774438547835
20.8300000000006,321.880086579997,322.778942823755
20.8400000000006,321.88486217944,322.783444006255
20.8500000000006,321.88963514391,322.787942098102
20.8600000000006,321.894405474448,322.792437102061
20.8700000000006,321.899173172092,322.79692902089
20.8800000000006,321.903938237884,322.801417857348
20.8900000000006,321.908700672864,322.805903614187
20.9000000000006,321.913460478074,322.810386294155
20.9100000000006,321.918217654556,322.814865899998
20.9200000000006,321.922972203352,322.819342434457
20.9300000000006,321.927724125507,322.82381590027
20.9400000000006,321.932473422065,322.82828630017
20.9500000000006,321.937220094069,322.832753636888
20.9600000000006,321.941964142566,322.837217913151
20.9700000000006,321.946705568601,322.841679131681
20.9800000000007,321.951444373222,322.846137295196
20.9900000000007,321.956180557474,322.850592406414
21.0000000000007,321.960914122407,322.855044468044
21.0100000000007,321.965645069068,322.859493482796
21.0200000000007,321.970373398506,322.863939453373
21.0300000000007,321.97509911177,322.868382382476
21.0400000000007,321.979822209912,322.872822272803
21.0500000000007,321.984542693982,322.877259127045
21.0600000000007,321.98926056503,322.881692947894
21.0700000000007,321.99397582411,322.886123738035
21.0800000000007,321.998688472272,322.89055150015
21.0900000000007,322.003398510572,322.894976236918
21.1000000000007,322.008105940061,322.899397951015
21.1100000000007,322.012810761795,322.903816645111
21.1200000000007,322.017512976828,322.908232321875
21.1300000000007,322.022212586215,322.912644983972
21.1400000000007,322.026909591012,322.917054634061
21.1500000000007,322.031603992276,322.921461274799
21.1600000000007,322.036295791064,322.925864908842
21.1700000000007,322.040984988433,322.930265538837
21.1800000000007,322.045671585441,322.934663167433
21.1900000000007,322.050355583147,322.939057797271
21.2000000000007,322.05503698261,322.943449430991
21.2100000000007,322.05971578489,322.947838071228
21.2200000000007,322.064391991046,322.952223720616
21.2300000000007,322.069065602141,322.956606381781
21.2400000000007,322.073736619235,322.960986057351
21.2500000000007,322.078405043389,322.965362749946
21.2600000000007,322.083070875667,322.969736462184
21.2700000000007,322.087734117131,322.97410719668
21.2800000000007,322.092394768844,322.978474956045
21.2900000000007,322.097052831871,322.982839742887
21.3000000000007,322.101708307275,322.98720155981
21.3100000000007,322.106361196122,322.991560409414
21.3200000000007,322.111011499477,322.995916294296
21.3300000000007,322.115659218406,323.000269217051
21.3400000000007,322.120304353976,323.004619180268
21.3500000000007,322.124946907253,323.008966186535
21.3600000000007,322.129586879304,323.013310238434
21.3700000000007,322.134224271198,323.017651338546
21.3800000000007,322.138859084002,323.021989489446
21.3900000000007,322.143491318787,323.026324693709
21.4000000000007,322.148120976621,323.030656953903
21.4100000000007,322.152748058573,323.034986272595
21.4200000000007,322.157372565715,323.039312652347
21.4300000000007,322.161994499116,323.043636095719
21.4400000000007,322.166613859849,323.047956605268
21.4500000000007,322.171230648984,323.052274183544
21.4600000000007,322.175844867595,323.056588833099
21.4700000000007,322.180456516753,323.060900556476
21.4800000000007,322.185065597532,323.06520935622
21.4900000000007,322.189672111005,323.069515234869
21.5000000000007,322.194276058246,323.073818194959
21.5100000000007,322.19887744033,323.078118239022
21.5200000000007,322.203476258331,323.082415369587
21.5300000000007,322.208072513324,323.08670958918
21.5400000000007,322.212666206387,323.091000900323
21.5500000000007,322.217257338594,323.095289305536
21.5600000000007,322.221845911022,323.099574807333
21.5700000000007,322.226431924749,323.103857408228
21.5800000000007,322.231015380851,323.10813711073
21.5900000000007,322.235596280407,323.112413917344
21.6000000000007,322.240174624495,323.116687830572
21.6100000000007,322.244750414195,323.120958852915
21.6200000000008,322.249323650584,323.125226986868
21.6300000000008,322.253894334742,323.129492234923
21.6400000000008,322.25846246775,323.133754599571
21.6500000000008,322.263028050688,323.138014083296
21.6600000000008,322.267591084637,323.142270688583
21.6700000000008,322.272151570678,323.14652441791
21.6800000000008,322.276709509893,323.150775273753
21.6900000000008,322.281264903363,323.155023258587
21.7000000000008,322.285817752171,323.159268374881
21.7100000000008,322.2903680574,323.163510625101
21.7200000000008,322.294915820133,323.167750011712
21.7300000000008,322.299461041454,323.171986537172
21.7400000000008,322.304003722446,323.17622020394
21.7500000000008,322.308543864194,323.180451014469
21.7600000000008,322.313081467783,323.184678971209
21.7700000000008,322.317616534298,323.188904076608
21.7800000000008,322.322149064824,323.193126333111
21.7900000000008,322.326679060447,323.197345743157
21.8000000000008,322.331206522253,323.201562309186
21.8100000000008,322.33573145133,323.205776033632
21.8200000000008,322.340253848763,323.209986918926
21.8300000000008,322.344773715641,323.214194967497
21.8400000000008,322.34929105305,323.218400181769
